"GEO_ID","NAME","DATE_CODE","POP"
"id","Geographic Area Name","Estimate Date","Population"
Eaton County, Michigan","7/1/2019 population estimate","110268"
Emmet County, Michigan","7/1/2019 population estimate","33415"
Genesee County, Michigan","7/1/2019 population estimate","405813"
Gladwin County, Michigan","7/1/2019 population estimate","25449"
Gogebic County, Michigan","7/1/2019 population estimate","13975"
Grand Traverse County, Michigan","7/1/2019 population estimate","93088"
Gratiot County, Michigan","7/1/2019 population estimate","40711"
Hillsdale County, Michigan","7/1/2019 population estimate","45605"
Houghton County, Michigan","7/1/2019 population estimate","35684"
Huron County, Michigan","7/1/2019 population estimate","30981"
Ingham County, Michigan","7/1/2019 population estimate","292406"
Ionia County, Michigan","7/1/2019 population estimate","64697"
Iosco County, Michigan","7/1/2019 population estimate","25127"
Iron County, Michigan","7/1/2019 population estimate","11066"
Isabella County, Michigan","7/1/2019 population estimate","69872"
Jackson County, Michigan","7/1/2019 population estimate","158510"
Kalamazoo County, Michigan","7/1/2019 population estimate","265066"
Kalkaska County, Michigan","7/1/2019 population estimate","18038"
Kent County, Michigan","7/1/2019 population estimate","656955"
Keweenaw County, Michigan","7/1/2019 population estimate","2116"
Lake County, Michigan","7/1/2019 population estimate","11853"
Lapeer County, Michigan","7/1/2019 population estimate","87607"
Leelanau County, Michigan","7/1/2019 population estimate","21761"
Lenawee County, Michigan","7/1/2019 population estimate","98451"
Livingston County, Michigan","7/1/2019 population estimate","191995"
Luce County, Michigan","7/1/2019 population estimate","6229"
Mackinac County, Michigan","7/1/2019 population estimate","10799"
Macomb County, Michigan","7/1/2019 population estimate","873972"
Manistee County, Michigan","7/1/2019 population estimate","24558"
Marquette County, Michigan","7/1/2019 population estimate","66699"
Mason County, Michigan","7/1/2019 population estimate","29144"
Mecosta County, Michigan","7/1/2019 population estimate","43453"
Menominee County, Michigan","7/1/2019 population estimate","22780"
Midland County, Michigan","7/1/2019 population estimate","83156"
Missaukee County, Michigan","7/1/2019 population estimate","15118"
Monroe County, Michigan","7/1/2019 population estimate","150500"
Montcalm County, Michigan","7/1/2019 population estimate","63888"
Montmorency County, Michigan","7/1/2019 population estimate","9328"
Muskegon County, Michigan","7/1/2019 population estimate","173566"
Newaygo County, Michigan","7/1/2019 population estimate","48980"
Oakland County, Michigan","7/1/2019 population estimate","1257584"
Oceana County, Michigan","7/1/2019 population estimate","26467"
Ogemaw County, Michigan","7/1/2019 population estimate","20997"
Ontonagon County, Michigan","7/1/2019 population estimate","5720"
Osceola County, Michigan","7/1/2019 population estimate","23460"
Oscoda County, Michigan","7/1/2019 population estimate","8241"
Otsego County, Michigan","7/1/2019 population estimate","24668"
Ottawa County, Michigan","7/1/2019 population estimate","291830"
Presque Isle County, Michigan","7/1/2019 population estimate","12592"
Roscommon County, Michigan","7/1/2019 population estimate","24019"
Saginaw County, Michigan","7/1/2019 population estimate","190539"
St. Clair County, Michigan","7/1/2019 population estimate","159128"
St. Joseph County, Michigan","7/1/2019 population estimate","60964"
Sanilac County, Michigan","7/1/2019 population estimate","41170"
Schoolcraft County, Michigan","7/1/2019 population estimate","8094"
Shiawassee County, Michigan","7/1/2019 population estimate","68122"
Tuscola County, Michigan","7/1/2019 population estimate","52245"
Van Buren County, Michigan","7/1/2019 population estimate","75677"
Washtenaw County, Michigan","7/1/2019 population estimate","367601"
Wayne County, Michigan","7/1/2019 population estimate","1749343"
Wexford County, Michigan","7/1/2019 population estimate","33631"
Aitkin County, Minnesota","7/1/2019 population estimate","15886"
Anoka County, Minnesota","7/1/2019 population estimate","356921"
Becker County, Minnesota","7/1/2019 population estimate","34423"
Beltrami County, Minnesota","7/1/2019 population estimate","47188"
Benton County, Minnesota","7/1/2019 population estimate","40889"
Big Stone County, Minnesota","7/1/2019 population estimate","4991"
Blue Earth County, Minnesota","7/1/2019 population estimate","67653"
Brown County, Minnesota","7/1/2019 population estimate","25008"
Carlton County, Minnesota","7/1/2019 population estimate","35871"
Carver County, Minnesota","7/1/2019 population estimate","105089"
Cass County, Minnesota","7/1/2019 population estimate","29779"
Chippewa County, Minnesota","7/1/2019 population estimate","11800"
Chisago County, Minnesota","7/1/2019 population estimate","56579"
Clay County, Minnesota","7/1/2019 population estimate","64222"
Clearwater County, Minnesota","7/1/2019 population estimate","8818"
Cook County, Minnesota","7/1/2019 population estimate","5463"
Cottonwood County, Minnesota","7/1/2019 population estimate","11196"
Crow Wing County, Minnesota","7/1/2019 population estimate","65055"
Dakota County, Minnesota","7/1/2019 population estimate","429021"
Dodge County, Minnesota","7/1/2019 population estimate","20934"
Douglas County, Minnesota","7/1/2019 population estimate","38141"
Faribault County, Minnesota","7/1/2019 population estimate","13653"
Fillmore County, Minnesota","7/1/2019 population estimate","21067"
Freeborn County, Minnesota","7/1/2019 population estimate","30281"
Goodhue County, Minnesota","7/1/2019 population estimate","46340"
Grant County, Minnesota","7/1/2019 population estimate","5972"
Hennepin County, Minnesota","7/1/2019 population estimate","1265843"
Houston County, Minnesota","7/1/2019 population estimate","18600"
Hubbard County, Minnesota","7/1/2019 population estimate","21491"
Isanti County, Minnesota","7/1/2019 population estimate","40596"
Itasca County, Minnesota","7/1/2019 population estimate","45130"
Jackson County, Minnesota","7/1/2019 population estimate","9846"
Kanabec County, Minnesota","7/1/2019 population estimate","16337"
Kandiyohi County, Minnesota","7/1/2019 population estimate","43199"
Kittson County, Minnesota","7/1/2019 population estimate","4298"
Koochiching County, Minnesota","7/1/2019 population estimate","12229"
Lac qui Parle County, Minnesota","7/1/2019 population estimate","6623"
Lake County, Minnesota","7/1/2019 population estimate","10641"
Lake of the Woods County, Minnesota","7/1/2019 population estimate","3740"
Le Sueur County, Minnesota","7/1/2019 population estimate","28887"
Lincoln County, Minnesota","7/1/2019 population estimate","5639"
Lyon County, Minnesota","7/1/2019 population estimate","25474"
McLeod County, Minnesota","7/1/2019 population estimate","35893"
Mahnomen County, Minnesota","7/1/2019 population estimate","5527"
Marshall County, Minnesota","7/1/2019 population estimate","9336"
Martin County, Minnesota","7/1/2019 population estimate","19683"
Meeker County, Minnesota","7/1/2019 population estimate","23222"
Mille Lacs County, Minnesota","7/1/2019 population estimate","26277"
Morrison County, Minnesota","7/1/2019 population estimate","33386"
Mower County, Minnesota","7/1/2019 population estimate","40062"
Murray County, Minnesota","7/1/2019 population estimate","8194"
Nicollet County, Minnesota","7/1/2019 population estimate","34274"
Nobles County, Minnesota","7/1/2019 population estimate","21629"
Norman County, Minnesota","7/1/2019 population estimate","6375"
Olmsted County, Minnesota","7/1/2019 population estimate","158293"
Otter Tail County, Minnesota","7/1/2019 population estimate","58746"
Pennington County, Minnesota","7/1/2019 population estimate","14119"
Pine County, Minnesota","7/1/2019 population estimate","29579"
Pipestone County, Minnesota","7/1/2019 population estimate","9126"
Polk County, Minnesota","7/1/2019 population estimate","31364"
Pope County, Minnesota","7/1/2019 population estimate","11249"
Ramsey County, Minnesota","7/1/2019 population estimate","550321"
Red Lake County, Minnesota","7/1/2019 population estimate","4055"
Redwood County, Minnesota","7/1/2019 population estimate","15170"
Renville County, Minnesota","7/1/2019 population estimate","14548"
Rice County, Minnesota","7/1/2019 population estimate","66972"
Rock County, Minnesota","7/1/2019 population estimate","9315"
Roseau County, Minnesota","7/1/2019 population estimate","15165"
St. Louis County, Minnesota","7/1/2019 population estimate","199070"
Scott County, Minnesota","7/1/2019 population estimate","149013"
Sherburne County, Minnesota","7/1/2019 population estimate","97238"
Sibley County, Minnesota","7/1/2019 population estimate","14865"
Stearns County, Minnesota","7/1/2019 population estimate","161075"
Steele County, Minnesota","7/1/2019 population estimate","36649"
Stevens County, Minnesota","7/1/2019 population estimate","9805"
Swift County, Minnesota","7/1/2019 population estimate","9266"
Todd County, Minnesota","7/1/2019 population estimate","24664"
Traverse County, Minnesota","7/1/2019 population estimate","3259"
Wabasha County, Minnesota","7/1/2019 population estimate","21627"
Wadena County, Minnesota","7/1/2019 population estimate","13682"
Waseca County, Minnesota","7/1/2019 population estimate","18612"
Washington County, Minnesota","7/1/2019 population estimate","262440"
Watonwan County, Minnesota","7/1/2019 population estimate","10897"
Wilkin County, Minnesota","7/1/2019 population estimate","6207"
Winona County, Minnesota","7/1/2019 population estimate","50484"
Wright County, Minnesota","7/1/2019 population estimate","138377"
Yellow Medicine County, Minnesota","7/1/2019 population estimate","9709"
Adams County, Mississippi","7/1/2019 population estimate","30693"
Alcorn County, Mississippi","7/1/2019 population estimate","36953"
Amite County, Mississippi","7/1/2019 population estimate","12297"
Attala County, Mississippi","7/1/2019 population estimate","18174"
Benton County, Mississippi","7/1/2019 population estimate","8259"
Bolivar County, Mississippi","7/1/2019 population estimate","30628"
Calhoun County, Mississippi","7/1/2019 population estimate","14361"
Carroll County, Mississippi","7/1/2019 population estimate","9947"
Chickasaw County, Mississippi","7/1/2019 population estimate","17103"
Choctaw County, Mississippi","7/1/2019 population estimate","8210"
Claiborne County, Mississippi","7/1/2019 population estimate","8988"
Clarke County, Mississippi","7/1/2019 population estimate","15541"
Clay County, Mississippi","7/1/2019 population estimate","19316"
Coahoma County, Mississippi","7/1/2019 population estimate","22124"
Copiah County, Mississippi","7/1/2019 population estimate","28065"
Covington County, Mississippi","7/1/2019 population estimate","18636"
DeSoto County, Mississippi","7/1/2019 population estimate","184945"
Forrest County, Mississippi","7/1/2019 population estimate","74897"
Franklin County, Mississippi","7/1/2019 population estimate","7713"
George County, Mississippi","7/1/2019 population estimate","24500"
Greene County, Mississippi","7/1/2019 population estimate","13586"
Grenada County, Mississippi","7/1/2019 population estimate","20758"
Hancock County, Mississippi","7/1/2019 population estimate","47632"
Harrison County, Mississippi","7/1/2019 population estimate","208080"
Hinds County, Mississippi","7/1/2019 population estimate","231840"
Holmes County, Mississippi","7/1/2019 population estimate","17010"
Humphreys County, Mississippi","7/1/2019 population estimate","8064"
Issaquena County, Mississippi","7/1/2019 population estimate","1327"
Itawamba County, Mississippi","7/1/2019 population estimate","23390"
Jackson County, Mississippi","7/1/2019 population estimate","143617"
Jasper County, Mississippi","7/1/2019 population estimate","16383"
Jefferson County, Mississippi","7/1/2019 population estimate","6990"
Jefferson Davis County, Mississippi","7/1/2019 population estimate","11128"
Jones County, Mississippi","7/1/2019 population estimate","68098"
Kemper County, Mississippi","7/1/2019 population estimate","9742"
Lafayette County, Mississippi","7/1/2019 population estimate","54019"
Lamar County, Mississippi","7/1/2019 population estimate","63343"
Lauderdale County, Mississippi","7/1/2019 population estimate","74125"
Lawrence County, Mississippi","7/1/2019 population estimate","12586"
Leake County, Mississippi","7/1/2019 population estimate","22786"
Lee County, Mississippi","7/1/2019 population estimate","85436"
Leflore County, Mississippi","7/1/2019 population estimate","28183"
Lincoln County, Mississippi","7/1/2019 population estimate","34153"
Lowndes County, Mississippi","7/1/2019 population estimate","58595"
Madison County, Mississippi","7/1/2019 population estimate","106272"
Marion County, Mississippi","7/1/2019 population estimate","24573"
Marshall County, Mississippi","7/1/2019 population estimate","35294"
Monroe County, Mississippi","7/1/2019 population estimate","35252"
